2015-01-27 00:02:10,559 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Ing. Moran\java-bootcamp\Topic_4_Services\my-shoppingcart-app\src\main\resources
2015-01-27 00:02:10,563 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-01-27 00:02:10,564 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Ing. Moran\java-bootcamp\Topic_4_Services\my-shoppingcart-app\src\test\resources
2015-01-27 01:02:55,459 [Worker-76] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2015-01-27 01:02:56,132 [Worker-76] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.myshoppingcart.app:my-shoppingcart-app:1.0-SNAPSHOT @ C:\Users\Ing. Moran\java-bootcamp\Topic_4_Services\my-shoppingcart-app\pom.xml.
2015-01-27 01:02:57,366 [Worker-76] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /my-shoppingcart-app/src/main/java
2015-01-27 01:02:57,368 [Worker-76] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /my-shoppingcart-app/src/test/java
2015-01-27 01:02:57,704 [Worker-76] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 2 sec
2015-01-27 01:02:58,915 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - spring-aop-4.1.4.RELEASE.jar already exists in destination.
2015-01-27 01:02:58,916 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - commons-logging-1.1.3.jar already exists in destination.
2015-01-27 01:02:58,916 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - junit-3.8.1.jar already exists in destination.
2015-01-27 01:02:58,916 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - spring-context-4.1.4.RELEASE.jar already exists in destination.
2015-01-27 01:02:58,917 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - spring-beans-4.1.4.RELEASE.jar already exists in destination.
2015-01-27 01:02:58,917 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - aopalliance-1.0.jar already exists in destination.
2015-01-27 01:02:58,917 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - spring-expression-4.1.4.RELEASE.jar already exists in destination.
2015-01-27 01:02:58,917 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - spring-core-4.1.1.RELEASE.jar already exists in destination.
2015-01-27 01:02:58,917 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - log4j-1.2.12.jar already exists in destination.
2015-01-27 01:02:58,920 [Worker-75] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
